long,lat,id,nombre,tipo,etapa,etapa_obse,estado,subcategor,calle_nombre,calle_altura,calle_cruce,barrio,comuna,codigo_postal,codigo_postal_argentino,objeto
-58.423172983957,-34.6431127883232,844,"Metrobus Sur Fernandez de la Cruz, Estación Av. La Plata",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Sur Fernandez de la Cruz,av. cruz,950,,Nueva Pompeya,Comuna 4,1407,C1407JJR,SITIO WIFI
-58.4152857507823,-34.6369464882832,843,"Metrobus Sur Fernandez de la Cruz, Estación Boedo",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Sur Fernandez de la Cruz,Chiclana,3615,,Boedo,Comuna 5,1262,C1262AAA,SITIO WIFI
-58.5011260968973,-34.5907884244905,842,"Parques y Plazas, Plaza Martín Rodríguez",Parques y Plazas,Segunda etapa HRL,Diciembre-1,Disponible,Parques y Plazas,habana,3052,,Villa Pueyrredon,Comuna 12,1419,C1419GPT,SITIO WIFI
-58.4533397490419,-34.569737005645,841,"Parques y Plazas, Plaza Juan José Paso",Parques y Plazas,Segunda etapa HRL,Diciembre-1,Disponible,Parques y Plazas,moldes,1400,,Colegiales,Comuna 13,1426,C1426ALP,SITIO WIFI
-58.4773533442964,-34.5440965802487,840,"Parques y Plazas, Plaza Benjamín Vicuña Mackenna",Parques y Plazas,Segunda etapa HRL,Diciembre-1,Disponible,Parques y Plazas,Cramer,4449,,Saavedra,Comuna 12,1429,C1429AKG,SITIO WIFI
-58.4472283795706,-34.5688613693902,839,"Metrobus Norte, Estación Aguilar",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,Av. Cabildo,1100,,Colegiales,Comuna 13,1426,C1426AAX,SITIO WIFI
-58.440256735853,-34.5723436926908,838,"Metrobus Norte, Estación Matienzo",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,Av. Cabildo,300,,Palermo,Comuna 14,1426,C1426AAP,SITIO WIFI
-58.4412022798191,-34.5718130772258,837,"Metrobus Norte, Estación Jorge Newbery",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,Av. Cabildo,390,,Palermo,Comuna 14,1426,C1426AAQ,SITIO WIFI
-58.526113879199,-34.638268043453,836,"Metrobus Juan B. Justo, Estación Liniers",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Francisco de viedma,6850,,Liniers,Comuna 9,1408,C1408AFD,SITIO WIFI
-58.442239728487,-34.5713263210616,835,"Metrobus Norte, Estación Maure",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,Av. Cabildo,450,,Colegiales,Comuna 13,1426,C1426AAR,SITIO WIFI
-58.5139111082032,-34.6334569239729,834,"Metrobus Juan B. Justo, Estación Polideportivo Vélez Sarsfield",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,0,Juan Agustin García,Versalles,Comuna 10,,,SITIO WIFI
-58.4430431552329,-34.5709278181187,833,"Metrobus Norte, Estación Gorostiaga",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,Av. Cabildo,550,,Colegiales,Comuna 13,1426,C1426AAS,SITIO WIFI
-58.4445024574361,-34.5701082825906,832,"Metrobus Norte, Estación Olleros",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,Av. Cabildo,800,,Colegiales,Comuna 13,1426,C1426AAU,SITIO WIFI
-58.4463783115367,-34.5691810136157,831,"Metrobus Norte, Estación Teodoro Garcia",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,Av. Cabildo,0,palpa,Colegiales,Comuna 13,,,SITIO WIFI
-58.5067279413041,-34.6343401243603,830,"Metrobus Juan B. Justo, Estación Cortina",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,0,Cortina,Villa Luro,Comuna 10,,,SITIO WIFI
-58.5010440879522,-34.632208354416,829,"Metrobus Juan B. Justo, Estación Av. Lope de Vega",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,0,Av. Lope de Vega,Villa Luro,Comuna 10,,,SITIO WIFI
-58.4948524225799,-34.6295344574075,828,"Metrobus Juan B. Justo, Estación Av. Carrasco",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,0,Av. Carrasco,Velez Sarsfield,Comuna 10,,,SITIO WIFI
-58.4910946618592,-34.6270101756477,827,"Metrobus Juan B. Justo, Estación Av. Segurola",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,0,Av. Segurola,Velez Sarsfield,Comuna 10,,,SITIO WIFI
-58.4859233245498,-34.6251429839953,826,"Metrobus Juan B. Justo, Estación Chivilcoy",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,0,Chivilcoy,Floresta,Comuna 10,,,SITIO WIFI
-58.4808171285285,-34.6220407598444,825,"Metrobus Juan B. Justo, Estación Concordia",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,0,Concordia,Villa Santa Rita,Comuna 11,,,SITIO WIFI
-58.446770159775,-34.5689875341135,824,"Metrobus Norte, Estación Palpa",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,Av. Cabildo,1050,,Colegiales,Comuna 13,1426,C1426AAX,SITIO WIFI
-58.4760960455675,-34.618101861621,823,"Metrobus Juan B. Justo, Estación Av. Nazca",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,0,Av. Nazca,Villa Santa Rita,Comuna 11,,,SITIO WIFI
-58.44864520973,-34.5681157528464,822,"Metrobus Norte, Estación Céspedes",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,Av. Cabildo,1250,,Colegiales,Comuna 13,1426,C1426AAZ,SITIO WIFI
-58.4722527834405,-34.6138238785237,821,"Metrobus Juan B. Justo, Estación Artigas",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,0,Artigas,Villa Gral. Mitre,Comuna 11,,,SITIO WIFI
-58.467848324634,-34.6113032037563,820,"Metrobus Juan B. Justo, Estación Boyaca",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,0,Boyaca,Villa Gral. Mitre,Comuna 11,,,SITIO WIFI
-58.4627049858066,-34.6073724573593,819,"Metrobus Juan B. Justo, Estación Av. Donato Alvarez",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,0,Av. Donato Alvarez,Villa Gral. Mitre,Comuna 11,,,SITIO WIFI
-58.4490281715771,-34.5677946028092,818,"Metrobus Norte, Estación Zabala",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,Av. Cabildo,0,Zabala,Colegiales,Comuna 13,,,SITIO WIFI
-58.4584744779846,-34.6044913354846,817,"Metrobus Juan B. Justo, Estación Av. San Martín",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,0,Av. San Martín,Villa Crespo,Comuna 15,,,SITIO WIFI
-58.4520531334193,-34.6001200012005,816,"Metrobus Juan B. Justo, Estación Av. Honorio Pueyrredon",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,0,Av. Honorio Pueyrredon,Villa Crespo,Comuna 15,,,SITIO WIFI
-58.4497638164836,-34.5673874954201,815,"Metrobus Norte, Estación Virrey Loreto",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,cabildo,1300,,Colegiales,Comuna 13,1426,C1426AAZ,SITIO WIFI
-58.4517034037476,-34.5664708446846,814,"Metrobus Norte, Estación Virrey Arredondo",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,cabildo,1500,,Colegiales,Comuna 13,1426,C1426ABO,SITIO WIFI
-58.4476909156459,-34.5970912407718,813,"Metrobus Juan B. Justo, Estación Murillo",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,0,Murillo,Villa Crespo,Comuna 15,,,SITIO WIFI
-58.4528479723494,-34.5658788154397,812,"Metrobus Norte, Estación Virrey del Pino",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,cabildo,1600,,Colegiales,Comuna 13,1426,C1426ABP,SITIO WIFI
-58.4547024389101,-34.5644376778444,811,"Metrobus Norte, Estación La Pampa",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,cabildo,1800,,Belgrano,Comuna 13,1426,C1426ABR,SITIO WIFI
-58.4407040171449,-34.5922664115843,810,"Metrobus Juan B. Justo, Estación Aguirre",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,2201,,Villa Crespo,Comuna 15,1414,C1414CWL,SITIO WIFI
-58.4553926877815,-34.5634328923239,809,"Metrobus Norte, Estación Sucre",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,cabildo,1900,,Belgrano,Comuna 13,1428,C1428AAN,SITIO WIFI
-58.4347519703331,-34.585371950978,808,"Metrobus Juan B. Justo, Estación Honduras",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,1501,,Palermo,Comuna 14,1414,C1414CWE,SITIO WIFI
-58.4570019754503,-34.5615801749636,807,"Metrobus Norte, Estación Juramento",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,cabildo,2100,,Belgrano,Comuna 13,1428,C1428AAP,SITIO WIFI
-58.4579413085158,-34.5606562302065,806,"Metrobus Norte, Estación Mendoza",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,cabildo,2100,,Belgrano,Comuna 13,1428,C1428AAP,SITIO WIFI
-58.4300283642842,-34.5818663181462,805,"Metrobus Juan B. Justo, Estación Guatemala",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. Juan B. Justo,1000,,Palermo,Comuna 14,1425,C1425FSQ,SITIO WIFI
-58.4586264520722,-34.5596770916589,804,"Metrobus Norte, Estación Olazabal",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,cabildo,2200,,Belgrano,Comuna 13,1428,C1428AAQ,SITIO WIFI
-58.4265278412909,-34.5775886031066,803,"Metrobus Juan B. Justo, Estación Pacífico",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,"Bullrich, Int. Av.",600,,Palermo,Comuna 14,1425,C1425FTS,SITIO WIFI
-58.4597790628436,-34.5585422586109,802,"Metrobus Norte, Estación Blanco Encalada",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,cabildo,2400,,Belgrano,Comuna 13,1428,C1428AAS,SITIO WIFI
-58.4602896095604,-34.5579693044523,801,"Metrobus Norte, Estación Monroe",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Norte,cabildo,2500,,Belgrano,Comuna 13,1428,C1428AAT,SITIO WIFI
-58.4295512754752,-34.6599169549597,800,"Metrobus Sur Roca, Estación Berg",Metrobus,Segunda etapa HRL,Octubre-31,Disponible,Sur Roca,Francisco Rabanal,2331,,Villa Soldati,Comuna 8,1437,C1437FPK,SITIO WIFI
-58.4330133873029,-34.6615026169915,799,"Metrobus Sur Roca, Estación Varela",Metrobus,Segunda etapa HRL,Octubre-31,Disponible,Sur Roca,Francisco Rabanal,2657,,Villa Soldati,Comuna 8,1437,C1437FQA,SITIO WIFI
-58.4424395361609,-34.6593116247047,798,"Metrobus Sur Fernandez de la Cruz, Estación La Fuente",Metrobus,Segunda etapa HRL,Octubre-31,Disponible,Sur Fernandez de la Cruz,FERNANDEZ DE LA CRUZ,2974,,Villa Soldati,Comuna 8,1437,C1437GZV,SITIO WIFI
-58.3960629914119,-34.6279558325374,797,"Metrobus Sur Fernandez de la Cruz, Estación Pichincha",Metrobus,Segunda etapa HRL,Octubre-31,Disponible,Sur Fernandez de la Cruz,Av. Juan de Garay,2275,,San Cristobal,Comuna 3,1256,C1256AAE,SITIO WIFI
-58.4193260932927,-34.6400500504431,796,"Metrobus Sur Fernandez de la Cruz, Estación Caseros",Metrobus,Segunda etapa HRL,Octubre-31,Disponible,Sur Fernandez de la Cruz,Av.Chiclana,3929,,Nueva Pompeya,Comuna 4,1437,C1437JMA,SITIO WIFI
-58.4279327433962,-34.6475291545269,795,"Metrobus Sur Fernandez de la Cruz, Estación Del Barco Centenera",Metrobus,Segunda etapa HRL,Octubre-31,Disponible,Sur Fernandez de la Cruz,FERNANDEZ DE LA CRUZ,1469,,Nueva Pompeya,Comuna 4,1437,C1437GYG,SITIO WIFI
-58.4377996811463,-34.6556557629657,794,"Metrobus Sur Fernandez de la Cruz, Estación Varela",Metrobus,Segunda etapa HRL,Octubre-31,Disponible,Sur Fernandez de la Cruz,FERNANDEZ DE LA CRUZ,2502,,Villa Soldati,Comuna 8,1437,C1437GZR,SITIO WIFI
-58.4066118718233,-34.6338774093126,793,"Metrobus Sur Roca, Estación La Rioja",Metrobus,Segunda etapa HRL,Octubre-31,Disponible,Sur Roca,Brasil,3019,,Parque Patricios,Comuna 4,1260,C1260AAM,SITIO WIFI
-58.3954031198439,-34.6302025072799,789,"Metrobus Sur Roca, Estación Garrahan",Metrobus,Segunda etapa HRL,Octubre-16,Disponible,Sur Roca,Brasil,0,Pichincha,Parque Patricios,Comuna 4,,,SITIO WIFI
-58.4072377870742,-34.6311787402839,787,"Metrobus Sur Fernandez de la Cruz, Estación La Rioja",Metrobus,Segunda etapa HRL,Octubre-16,Disponible,Sur Fernandez de la Cruz,chiclana,3032,La Rioja,Parque Patricios,Comuna 4,1259,C1259AAP,SITIO WIFI
-58.4101251797948,-34.6080500788812,780,Paseo Comercial Once,Espacio Público,Segunda etapa HRL,Septiembre-16,Disponible,Inclusión,"Peron, Juan Domingo, Tte. General",3002,,Balvanera,Comuna 3,1198,C1198AAF,SITIO WIFI
-58.471552863463,-34.5490006329618,779,"Parques y Plazas, Plaza Ildefonso F. Cavagna Martínez 1",Parques y Plazas,Segunda etapa HRL,Septiembre-16,Disponible,Parques y Plazas,"GARCIA DEL RIO, AV",0,Amenabar,Saavedra,Comuna 12,,,SITIO WIFI
-58.4756270415858,-34.5387596003057,778,"Metrobus Norte, Estación Gral Paz",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,0,Gral Paz,Saavedra,Comuna 12,,,SITIO WIFI
-58.4693288167508,-34.5475997991353,777,"Metrobus Norte, Estación Manzanares",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,0,Manzanares,Saavedra,Comuna 12,,,SITIO WIFI
-58.4741272894864,-34.5411475184171,776,"Metrobus Norte, Estación Pico",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,0,Pico,Nuñez,Comuna 13,,,SITIO WIFI
-58.4728656590481,-34.5426700972018,775,"Metrobus Norte, Estación Arias",Metrobus,Segunda etapa HRL,Octubre-16,Disponible,Norte,Cabildo,0,Arias,Nuñez,Comuna 13,,,SITIO WIFI
-58.4723041219133,-34.543416135974,774,"Metrobus Norte, Estación Ramallo",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,0,Ramallo,Nuñez,Comuna 13,,,SITIO WIFI
-58.4718760845726,-34.5441998258754,773,"Metrobus Norte, Estación Correa",Metrobus,Segunda etapa HRL,Octubre-16,Disponible,Norte,Cabildo,0,Correa,Saavedra,Comuna 12,,,SITIO WIFI
-58.4713366225486,-34.544937111459,772,"Metrobus Norte, Estación Ruiz Huidobro",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,0,Ruiz Huidobro,Saavedra,Comuna 12,,,SITIO WIFI
-58.4706988395169,-34.5456107079002,771,"Metrobus Norte, Estación Besares",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,0,Besares,Saavedra,Comuna 12,,,SITIO WIFI
-58.4701574678601,-34.5463409597302,770,"Metrobus Norte, Estación Vilela",Metrobus,Segunda etapa HRL,Octubre-16,Disponible,Norte,Cabildo,0,Vilela,Saavedra,Comuna 12,,,SITIO WIFI
-58.4697347166123,-34.5470417642929,769,"Metrobus Norte, Estación Paroissien",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,0,Paroissien,Saavedra,Comuna 12,,,SITIO WIFI
-58.4683330780308,-34.548655123925,768,"Metrobus Norte, Estación Crisólogo Larralde",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,0,Larralde,Nuñez,Comuna 13,,,SITIO WIFI
-58.4678167027947,-34.5493114026622,767,"Metrobus Norte, Estación Nuñez",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,0,Larralde,Nuñez,Comuna 13,,,SITIO WIFI
-58.4670162945276,-34.5505184193538,766,"Metrobus Norte, Estación Juana Azurduy",Metrobus,Segunda etapa HRL,Octubre-16,Disponible,Norte,Cabildo,0,Azurduy Juana,Nuñez,Comuna 13,,,SITIO WIFI
-58.4664176019391,-34.5512938726482,765,"Metrobus Norte, Estación Manuela Pedraza",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,3400,,Nuñez,Comuna 13,1429,C1429AAR,SITIO WIFI
-58.4659565730017,-34.5516181217735,764,"Metrobus Norte, Estación Campos Salles",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,3300,,Nuñez,Comuna 13,1429,C1429AAQ,SITIO WIFI
-58.4647658256463,-34.5530940057382,763,"Metrobus Norte, Estación Iberá",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,0,Iberá,Nuñez,Comuna 13,,,SITIO WIFI
-58.4640892864814,-34.554011184228,762,"Metrobus Norte, Estación Quesada",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,0,Quesada,Nuñez,Comuna 13,,,SITIO WIFI
-58.463088723247,-34.5550133219248,761,"Metrobus Norte, Estación Congreso",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,0,Congreso,Belgrano,Comuna 13,,,SITIO WIFI
-58.4620814462484,-34.5558893609705,760,"Metrobus Norte, Estación Ugarte",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,0,Ugarte,Belgrano,Comuna 13,,,SITIO WIFI
-58.4611585387294,-34.55684835419,759,"Metrobus Norte, Estación Roosevelt",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,0,Roosevelt,Belgrano,Comuna 13,,,SITIO WIFI
-58.4735911015055,-34.5418875747147,758,"Metrobus Norte, Estación Deheza",Metrobus,Segunda etapa HRL,Septiembre-16,Disponible,Norte,Cabildo,0,Arias,Nuñez,Comuna 13,,,SITIO WIFI
-58.4651092906593,-34.6028088180228,752,"Metrobus San Martín, Estación Av. Donato Alvarez 1",Metrobus,Primera etapa HRL,Agosto-16,Disponible,San Martín,San Martín Av.,0,Alvarez Donato,Paternal,Comuna 15,,,SITIO WIFI
-58.4951273177937,-34.5969100989045,751,"Metrobus San Martín, Estación Roffo",Metrobus,Primera etapa HRL,Septiembre-16,Disponible,San Martín,San Martín Av.,5400,,Villa Del Parque,Comuna 11,1417,C1417DTN,SITIO WIFI
-58.3794688862687,-34.5846232300563,750,Barrio 31-Galpón,Espacio Público,Primera etapa HRL,Julio-16,Disponible,Barrio Social,Walsh,0,Perette,Retiro,Comuna 1,,,SITIO WIFI
-58.4162346420822,-34.5894166206452,749,"Parques y Plazas, Plaza Güemes",Parques y Plazas,Primera etapa HRL,Septiembre-16,Disponible,Parques y Plazas,Medrano,1901,,Palermo,Comuna 14,1425,C1425GDG,SITIO WIFI
-58.4592985709343,-34.6042711375395,748,"Metrobus San Martín, Estación Pappo Napolitano",Metrobus,Primera etapa HRL,Agosto-16,Disponible,San Martín,San Martín Av.,2250,,Villa Gral. Mitre,Comuna 11,1416,C1416CRX,SITIO WIFI
-58.4870182772787,-34.597468679394,747,"Metrobus San Martín, Estación 2 de Abril",Metrobus,Primera etapa HRL,Agosto-16,Disponible,San Martín,San Martín Av.,4850,,Villa Del Parque,Comuna 11,1417,C1417DSV,SITIO WIFI
-58.4827716967653,-34.6298778880502,742,"Parques y Plazas, Plaza Vélez Sarsfield",Parques y Plazas,Primera etapa HRL,Agosto-16,Disponible,Parques y Plazas,Chivilcoy,395,,Floresta,Comuna 10,1407,C1407AEE,SITIO WIFI
-58.3789725827467,-34.5828236062077,741,Barrio 31-Cancha Güemes,Espacio Público,Primera etapa HRL,Julio-16,Disponible,Barrio Social,Walsh,0,Perette,Retiro,Comuna 1,,,SITIO WIFI
-58.3800470755741,-34.5830028247436,740,Barrio 31-Plaza de María,Parques y Plazas,Primera etapa HRL,Julio-16,Disponible,Barrio Social,Walsh,0,Perette,Retiro,Comuna 1,,,SITIO WIFI
-58.3768086800292,-34.5853245139111,739,Barrio 31-Feria,Espacio Público,Primera etapa HRL,Julio-16,Disponible,Barrio Social,Walsh,0,Perette,Retiro,Comuna 1,,,SITIO WIFI
-58.5112021395219,-34.5916252574472,738,"Metrobus San Martín, Estación Mosconi",Metrobus,Primera etapa HRL,Agosto-16,Disponible,San Martín,San Martín Av.,6901,,Villa Devoto,Comuna 11,1419,C1419ICG,SITIO WIFI
-58.4935197583721,-34.6288920257169,737,"Parques y Plazas, Plaza de la Bandera",Parques y Plazas,Primera etapa HRL,Agosto-16,Disponible,Parques y Plazas,"Justo,Juan B. Av",7318,,Velez Sarsfield,Comuna 10,1407,C1407FAY,SITIO WIFI
-58.4060232550507,-34.6402752087943,736,"Parques y Plazas, Manzana Cívica",Parques y Plazas,Primera etapa HRL,Agosto-16,Disponible,Parques y Plazas,Uspallata,3069,,Parque Patricios,Comuna 4,,,SITIO WIFI
-58.5151941830855,-34.5904194950035,735,"Metrobus San Martín, Estación Ladines",Metrobus,Primera etapa HRL,Agosto-16,Disponible,San Martín,San Martín Av.,7150,,Villa Devoto,Comuna 11,1419,C1419ICV,SITIO WIFI
-58.5075942417535,-34.5929460676286,734,"Metrobus San Martín, Estación Cubas",Metrobus,Primera etapa HRL,Agosto-16,Disponible,San Martín,San Martín Av.,6500,,Villa Devoto,Comuna 11,1419,C1419ICO,SITIO WIFI
-58.499404116066,-34.5959870963169,733,"Metrobus San Martín, Estación Solano López",Metrobus,Primera etapa HRL,Agosto-16,Disponible,San Martín,San Martín Av.,5800,,Villa Devoto,Comuna 11,1419,C1419IBN,SITIO WIFI
-58.4916851582509,-34.5971403818529,732,"Metrobus San Martín, Estación Comunicaciones",Metrobus,Primera etapa HRL,Agosto-16,Disponible,San Martín,San Martín Av.,5100,,Villa Del Parque,Comuna 11,1417,C1417DSX,SITIO WIFI
-58.483611345177,-34.5977308550165,731,"Metrobus San Martín, Estación Agronomía",Metrobus,Primera etapa HRL,Agosto-16,Disponible,San Martín,San Martín Av.,4500,,Villa Del Parque,Comuna 11,1417,C1417DSR,SITIO WIFI
-58.4810042743324,-34.5987465091667,730,"Metrobus San Martín, Estación Empedrado",Metrobus,Primera etapa HRL,Agosto-16,Disponible,San Martín,San Martín Av.,4150,,Villa Del Parque,Comuna 11,1417,C1417DSO,SITIO WIFI
-58.470106412459,-34.6015692461088,729,"Metrobus San Martín, Estación Álvarez Jonte",Metrobus,Primera etapa HRL,Septiembre-16,Disponible,San Martín,San Martín Av.,3297,,Paternal,Comuna 15,1416,C1416CSH,SITIO WIFI
-58.4455214836623,-34.5807630536297,728,"Parques y Plazas, Plaza Mafalda",Parques y Plazas,Primera etapa HRL,Agosto-16,Disponible,Parques y Plazas,Conde,0,Santos Dumont,Colegiales,Comuna 13,,,SITIO WIFI
-58.406037010678,-34.6089421047319,723,Estación Once - 30 de Diciembre - Línea H,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea H,Mitre,0,Pueyrredón,Balvanera,Comuna 3,,,SITIO WIFI
-58.4187012958104,-34.5825078593767,718,Jardín Botánico (Casona),Parques y Plazas,Gestión previa HRL,,Disponible,Parques y Plazas,SANTA FE AV.,3917,,Palermo,Comuna 14,1425,C1425BHB,SITIO WIFI
-58.4171168389254,-34.5827785805383,717,Jardin Botánico Carlos Thays,Parques y Plazas,Gestión previa HRL,3ra. ETAPA / Agosto 2012,Disponible,Parques y Plazas,SANTA FE AV.,3951,,Palermo,Comuna 14,1425,C1425BHB,SITIO WIFI
-58.511058988209,-34.5999725509561,716,Htal. Zubizarreta,Hospitales y Centros de Salud,Gestión previa HRL,,Disponible,Hospital,NUEVA YORK,3952,,Villa Devoto,Comuna 11,1419,C1419HDN,SITIO WIFI
-58.5076139395859,-34.6253368904816,715,Htal. Velez Sarfield,Hospitales y Centros de Salud,Gestión previa HRL,,Disponible,Hospital,"CALDERON DE LA BARCA, PEDRO",1550,,Monte Castro,Comuna 10,1407,C1407KQF,SITIO WIFI
-58.4483015756095,-34.6150402789385,714,Museo de Esculturas Luis Perlotti,Museos,Gestión previa HRL,may-16,Disponible,Museos,Pujol,642,,Caballito,Comuna 6,1405,C1405ALD,SITIO WIFI
-58.3714309532972,-34.6280790547908,713,Edificio Finochietto,Espacio Público,Gestión previa HRL,may-16,Disponible,Edificios del GCABA,Finochietto,435,,Barracas,Comuna 4,1143,C1143ABA,SITIO WIFI
-58.4116166524626,-34.6203845332135,712,Ente de Mantenimiento Urbano,Espacio Público,Gestión previa HRL,may-16,Disponible,Edificios del GCABA,Independencia,3253,,Balvanera,Comuna 3,1225,C1225ABB,SITIO WIFI
-58.3858303606371,-34.6122194775092,711,Agencia de Protección Ambiental,Espacio Público,Gestión previa HRL,42461,Disponible,Edificios del GCABA,Moreno,1379,,Monserrat,Comuna 1,1091,C1091ABA,SITIO WIFI
-58.4330297198065,-34.604279642295,710,Señalamiento Luminoso,Espacio Público,Gestión previa HRL,mar-16,Disponible,Otros establecimientos,Machado,94,,Caballito,Comuna 6,1405,C1405DHB,SITIO WIFI
-58.3698265979703,-34.6101895503919,709,Villa Olímpica (Sede Paseo Colón),Espacio Público,Gestión previa HRL,mar-16,Disponible,Edificios del GCABA,Paseo Colón,221,,Monserrat,Comuna 1,1063,C1063ACC,SITIO WIFI
-58.4029185524954,-34.6503866080475,708,Sede NIDO - Barrio Zavaleta,Espacio Público,Gestión previa HRL,dic-15,Disponible,Inclusión,Iguazú,0,Iriarte,Nueva Pompeya,Comuna 4,,,SITIO WIFI
-58.3698240113815,-34.6106759684483,707,Ministerio de Educación,Espacio Público,Gestión previa HRL,dic-15,Disponible,Edificios del GCABA,Paseo Colón,255,,Monserrat,Comuna 1,1063,C1063ACC,SITIO WIFI
-58.4538434338091,-34.6766188757883,706,CIM Villa Lugano,Espacio Público,Gestión previa HRL,nov-15,Disponible,Inclusión,Escalada Av.,4502,,Villa Soldati,Comuna 8,1439,C1439FIT,SITIO WIFI
-58.4116817268224,-34.6120925777804,705,CIM Margarita Malharro,Espacio Público,Gestión previa HRL,nov-15,Disponible,Inclusión,24 de noviembre,113,,Balvanera,Comuna 3,1170,C1170AAC,SITIO WIFI
-58.4191822994397,-34.6012555765468,704,CIM Elvira Rawson,Espacio Público,Gestión previa HRL,nov-15,Disponible,Inclusión,Salguero,765,,Almagro,Comuna 5,1177,C1177AEM,SITIO WIFI
-58.4089384900678,-34.5872706916232,703,Servicio Social Zonal 14,Espacio Público,Gestión previa HRL,nov-15,Disponible,Servicio Social Zonal,Coronel Diaz,2110,,Palermo,Comuna 14,1425,C1425DQU,SITIO WIFI
-58.4640249624256,-34.5537815833309,702,Servicio Social Zonal 13,Espacio Público,Gestión previa HRL,nov-15,Disponible,Servicio Social Zonal,Cabildo,3067,,Nuñez,Comuna 13,1429,C1429AAB,SITIO WIFI
